"X","code","date","news","extract_code","extracted_date","sentiscore","final_sentiment"
13925,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge22 Mar, 2019 01:04am - 2 weeks ago","health ministry scrutinising new application for permit by mawar","2194","2019-03-22",0,"neu"
4815,"https://www.klsescreener.com/v2/news/stock/2194","TheStar23 Mar, 2019 08:05am - 1 week ago","value seen in mmc despite pan borneo highway uncertainty","2194","2019-03-23",-1,"neg"
4807,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge03 Apr, 2019 20:01pm - 2 hours ago","mmc corp unit seeks arbitration to recover rmm owed by client","2194","2019-04-03",1,"pos"
13895,"https://www.klsescreener.com/v2/news/stock/2194","Sinchew04 Apr, 2019 10:25am - 1 week ago","mmcccjv   ","2194","2019-04-04",0,"neu"
13897,"https://www.klsescreener.com/v2/news/stock/2194","TheStar04 Apr, 2019 08:10am - 1 week ago","mmc unit serves notice to start legal action against ccjv","2194","2019-04-04",0,"neu"
4808,"https://www.klsescreener.com/v2/news/stock/2194","TheStar21 Mar, 2019 09:45am - 6 days ago","quick take econpile shares boosted by contract win","2194","2019-03-21",1,"pos"
4807,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge21 Mar, 2019 09:47am - 6 days ago","  mrt        ","2194","2019-03-21",0,"neu"
4816,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge20 Mar, 2019 19:25pm - 1 week ago","      mrt  ","2194","2019-03-20",0,"neu"
4815,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge20 Mar, 2019 23:08pm - 6 days ago","sime darby plantation lct nylex utusan econpile suncon kkb engineering top glove klccp stapled uem sunrise and bauto","2194","2019-03-20",1,"pos"
4814,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge21 Mar, 2019 00:59am - 6 days ago","mawar medical centre fined rm  for operating without licence","2194","2019-03-21",0,"neu"
4811,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge21 Mar, 2019 09:24am - 6 days ago","           pdp","2194","2019-03-21",0,"neu"
4810,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge21 Mar, 2019 09:24am - 6 days ago","econpile active up   on landing rm m works for mrt","2194","2019-03-21",1,"pos"
4817,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge20 Mar, 2019 18:44pm - 1 week ago","econpile bags rmm mrt job","2194","2019-03-20",0,"neu"
13884,"https://www.klsescreener.com/v2/news/stock/2194","TheEdge17 Apr, 2019 18:00pm - 4 hours ago","dhaya maju ltat submits new proposal for kvdt","2194","2019-04-17",0,"neu"
6861,"https://www.klsescreener.com/v2/news/stock/2216","Nanyang04 Apr, 2019 22:20pm - 1 week ago","ijm         ","2216","2019-04-04",0,"neu"
6865,"https://www.klsescreener.com/v2/news/stock/2216","TheEdge28 Feb, 2019 11:06am - 1 month ago","ijm plantations nine month results below expectations","2216","2019-02-28",0,"neu"
6881,"https://www.klsescreener.com/v2/news/stock/2216","Nanyang27 Feb, 2019 00:15am - 4 weeks ago","        ijm     ","2216","2019-02-27",0,"neu"
6897,"https://www.klsescreener.com/v2/news/stock/2216","TheStar27 Feb, 2019 09:06am - 1 month ago","trading ideas ioi properties amway maybank genting plantations petdag","2216","2019-02-27",0,"neu"
14619,"https://www.klsescreener.com/v2/news/stock/2224","TheStar20 Mar, 2019 15:22pm - 1 week ago","selangor dredging s associate company to list on catalist board","2224","2019-03-20",0,"neu"
14587,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge03 Apr, 2019 15:00pm - 2 weeks ago","cover story from strength to strength","2224","2019-04-03",0,"neu"
14595,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge20 Mar, 2019 14:00pm - 4 weeks ago","selangor dredging s  owned fortress minerals gets green light to list in s pore","2224","2019-03-20",0,"neu"
14596,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge20 Mar, 2019 13:00pm - 4 weeks ago","selangor dredging s pct owned fortress minerals gets singapore listing approval","2224","2019-03-20",1,"pos"
14592,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge21 Mar, 2019 10:26am - 3 weeks ago","selangor dredging s fortress minerals gets nod to list in singapore","2224","2019-03-21",0,"neu"
14591,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge21 Mar, 2019 13:11pm - 3 weeks ago","sdred uems bdb jaycorp crest builder hock heng","2224","2019-03-21",0,"neu"
14615,"https://www.klsescreener.com/v2/news/stock/2224","TheEdge22 Mar, 2019 10:58am - 5 days ago","stock with momentum selangor dredging","2224","2019-03-22",0,"neu"
16666,"https://www.klsescreener.com/v2/news/stock/2259","TheEdge05 Apr, 2019 13:16pm - 1 week ago","bio osmo cmsb majuperak priceworth prinsiptek scomies salcon talamt wce","2259","2019-04-05",0,"neu"
16645,"https://www.klsescreener.com/v2/news/stock/2259","TheEdge02 Apr, 2019 13:09pm - 1 day ago","bimb ea technique gets gpa ktb talam transform","2259","2019-04-02",0,"neu"
16644,"https://www.klsescreener.com/v2/news/stock/2259","TheEdge03 Apr, 2019 11:43am - 11 hours ago","stock with momentum talam transform","2259","2019-04-03",0,"neu"
8259,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge11 Mar, 2019 23:21pm - 6 days ago","airasia alam maritim resources apft knm malaysia pacific corp protasco sapura resources and zelan","2283","2019-03-11",0,"neu"
8260,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge11 Mar, 2019 20:22pm - 6 days ago","zelan seeks rmm in arbitration against architectural firm","2283","2019-03-11",0,"neu"
8337,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge15 Mar, 2019 11:06am - 3 weeks ago","stock with momentum zelan","2283","2019-03-15",0,"neu"
8263,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge06 Mar, 2019 13:14pm - 1 week ago","xin hwa my eg zelan wtk holdings sarawak cable velesto pccs big teck guan","2283","2019-03-06",0,"neu"
8258,"https://www.klsescreener.com/v2/news/stock/2283","TheStar12 Mar, 2019 08:54am - 6 days ago","trading ideas alam maritim knm protasco zelan","2283","2019-03-12",0,"neu"
8336,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge28 Mar, 2019 23:40pm - 1 week ago","zelan claims rm m for late payment from bbcc development","2283","2019-03-28",0,"neu"
8335,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge29 Mar, 2019 16:24pm - 1 week ago","bbcc development disputes zelan s late payment claim","2283","2019-03-29",0,"neu"
8256,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge13 Mar, 2019 06:29am - 5 days ago","immediate support for zelan at  sen says alliancedbs research","2283","2019-03-13",1,"pos"
8257,"https://www.klsescreener.com/v2/news/stock/2283","TheEdge12 Mar, 2019 10:36am - 6 days ago","zelan seeks rmm in arbitration against architects","2283","2019-03-12",0,"neu"
8333,"https://www.klsescreener.com/v2/news/stock/2283","Nanyang30 Mar, 2019 00:05am - 1 week ago","bbcc   ","2283","2019-03-30",0,"neu"
13050,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge27 Mar, 2019 11:00am - 3 weeks ago","jpo phase  expected to boost genting plantations future earnings","2291","2019-03-27",1,"pos"
3980,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge25 Mar, 2019 09:10am - 1 week ago","klci falls   as regional markets stumble","2291","2019-03-25",-2,"neg"
3968,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge29 Mar, 2019 09:55am - 5 days ago","affin hwang expects cpo prices to rise to rm  for e","2291","2019-03-29",0,"neu"
13061,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge10 Apr, 2019 09:10am - 13 hours ago","klci retreats on fresh worries over global economic slowdown","2291","2019-04-10",0,"neu"
13042,"https://www.klsescreener.com/v2/news/stock/2291","TheStar08 Apr, 2019 16:45pm - 1 week ago","moody s gentingm gentings capital spending can be met by existing cash flow","2291","2019-04-08",-1,"neg"
13038,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge17 Apr, 2019 10:44am - 12 hours ago","genting plantations seen riding on positive biodiesel prospects","2291","2019-04-17",1,"pos"
4000,"https://www.klsescreener.com/v2/news/stock/2291","TheStar12 Mar, 2019 09:36am - 2 weeks ago","conference positive factors to buoy cpo prices","2291","2019-03-12",1,"pos"
13048,"https://www.klsescreener.com/v2/news/stock/2291","TheStar11 Mar, 2019 08:58am - 1 week ago","positive factors to buoy cpo prices","2291","2019-03-11",1,"pos"
13051,"https://www.klsescreener.com/v2/news/stock/2291","TheEdge06 Mar, 2019 10:50am - 1 week ago","cpo prices seen to trade at rm  to rm  in march","2291","2019-03-06",0,"neu"
4030,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge19 Mar, 2019 01:19am - 2 weeks ago","umno may be govt friendly opposition in kelantan state assembly","2305","2019-03-19",0,"neu"
4036,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge04 Mar, 2019 14:58pm - 1 month ago","macc opens six probes on penang tunnel","2305","2019-03-04",0,"neu"
4034,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge05 Mar, 2019 10:14am - 4 weeks ago","macc six papers opened on penang undersea tunnel project","2305","2019-03-05",0,"neu"
4031,"https://www.klsescreener.com/v2/news/stock/2305","Nanyang15 Mar, 2019 00:11am - 2 weeks ago","   ayer  rm  ","2305","2019-03-15",0,"neu"
4032,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge07 Mar, 2019 00:38am - 3 weeks ago","anak urges govt to reclaim felda assets from fgv","2305","2019-03-07",1,"pos"
4033,"https://www.klsescreener.com/v2/news/stock/2305","TheStar06 Mar, 2019 17:36pm - 4 weeks ago","klci ends moderately higher","2305","2019-03-06",0,"neu"
4028,"https://www.klsescreener.com/v2/news/stock/2305","Nanyang23 Mar, 2019 00:10am - 1 week ago","   ayer  rm  ","2305","2019-03-23",0,"neu"
4035,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge05 Mar, 2019 00:31am - 4 weeks ago","police macc reports lodged over misappropriation issues involving micth","2305","2019-03-05",-1,"neg"
4027,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge26 Mar, 2019 01:12am - 1 week ago","no water supply to   following closure of simpang renggam plant","2305","2019-03-26",0,"neu"
4024,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge02 Apr, 2019 19:30pm - 1 day ago","guan eng will show rm b offer letter for office tower in hk owned by malaysian govt tomorrow","2305","2019-04-02",0,"neu"
3940,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge27 Feb, 2019 19:25pm - 2 weeks ago","ihh to shift focus to asset integration after rmb expansion","2305","2019-02-27",0,"neu"
4023,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge03 Apr, 2019 10:26am - 12 hours ago","guan eng to show today rm b offer letter for malaysia building in hk","2305","2019-04-03",0,"neu"
13102,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge10 Apr, 2019 19:23pm - 1 week ago","parliament nod wont be needed to extend departure levy beyond air travellers","2305","2019-04-10",0,"neu"
13101,"https://www.klsescreener.com/v2/news/stock/2305","TheEdge11 Apr, 2019 10:46am - 6 days ago","departure levy can be extended beyond air travellers","2305","2019-04-11",0,"neu"
16355,"https://www.klsescreener.com/v2/news/stock/2429","TheEdge04 Mar, 2019 14:37pm - 1 month ago","mct appoints apollo bello tanco as coo","2429","2019-03-04",0,"neu"
16354,"https://www.klsescreener.com/v2/news/stock/2429","TheEdge04 Mar, 2019 15:12pm - 1 month ago","mct  apollo bello tanco    ","2429","2019-03-04",0,"neu"
2987,"https://www.klsescreener.com/v2/news/stock/2445","TheEdge03 Apr, 2019 11:09am - 1 week ago","bearish sentiment market to decline","2445","2019-04-03",-2,"neg"
12079,"https://www.klsescreener.com/v2/news/stock/2445","TheEdge27 Feb, 2019 09:12am - 2 weeks ago","klci dips as telekom malaysia and public bank drag","2445","2019-02-27",-1,"neg"
2987,"https://www.klsescreener.com/v2/news/stock/2445","TheEdge12 Apr, 2019 09:50am - 5 days ago","klci skids to fresh two year low as tnb drags","2445","2019-04-12",0,"neu"
2988,"https://www.klsescreener.com/v2/news/stock/2445","TheStar21 Mar, 2019 17:06pm - 1 week ago","klci down   points on blue chip selling","2445","2019-03-21",0,"neu"
15600,"https://www.klsescreener.com/v2/news/stock/2453","TheStar18 Mar, 2019 07:31am - 1 month ago","irda eyes rmbil total investment by third quarter of ","2453","2019-03-18",0,"neu"
6526,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge25 Feb, 2019 09:11am - 1 month ago","syed mokhtars firm confirms it was involved in land swap deal","2453","2019-02-25",0,"neu"
6525,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge08 Mar, 2019 15:45pm - 3 weeks ago","proton now has  s s outlets nationwide","2453","2019-03-08",0,"neu"
6521,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge26 Mar, 2019 18:25pm - 1 week ago","cep estate sanitary landfill site operations to be terminated from today","2453","2019-03-26",0,"neu"
6520,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge26 Mar, 2019 21:30pm - 1 week ago","johor to consider cloud seeding if drought continues","2453","2019-03-26",-2,"neg"
6519,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge02 Apr, 2019 01:20am - 1 day ago","johor identifying areas to relocate factories from pasir gudang  osman","2453","2019-04-02",0,"neu"
6524,"https://www.klsescreener.com/v2/news/stock/2453","TheEdge11 Mar, 2019 10:25am - 3 weeks ago","top glove positive on fy rubber glove demand","2453","2019-03-11",2,"pos"
15604,"https://www.klsescreener.com/v2/news/stock/2453","TheStar05 Apr, 2019 08:10am - 5 days ago","smes still not ready for fourth industrial revolution","2453","2019-04-05",1,"pos"
15594,"https://www.klsescreener.com/v2/news/stock/2453","TheStar15 Apr, 2019 14:49pm - 2 days ago","kpj puteri specialist hospital s new wing expected to be completed by year end","2453","2019-04-15",0,"neu"
10964,"https://www.klsescreener.com/v2/news/stock/2488","TheStar06 Apr, 2019 09:45am - 4 days ago","deflation  is it real","2488","2019-04-06",0,"neu"
10963,"https://www.klsescreener.com/v2/news/stock/2488","TheEdge09 Apr, 2019 20:21pm - 1 day ago","technology a tool to maximise operational efficiency  alliance bank","2488","2019-04-09",0,"neu"
10962,"https://www.klsescreener.com/v2/news/stock/2488","TheStar10 Apr, 2019 07:30am - 15 hours ago","technology a tool to maximise efficiency","2488","2019-04-10",0,"neu"
10957,"https://www.klsescreener.com/v2/news/stock/2488","TheEdge04 Mar, 2019 10:08am - 1 month ago","better nim seen to support moderating loans for alliance bank","2488","2019-03-04",2,"pos"
10966,"https://www.klsescreener.com/v2/news/stock/2488","TheStar02 Apr, 2019 10:01am - 1 week ago","alliance islamic bank raises rmmil sukuk","2488","2019-04-02",0,"neu"
10955,"https://www.klsescreener.com/v2/news/stock/2488","TheEdge14 Mar, 2019 00:50am - 1 month ago","alliance bank plans up to rm  bil sukuk programme","2488","2019-03-14",0,"neu"
1791,"https://www.klsescreener.com/v2/news/stock/2488","TheEdge01 Mar, 2019 10:57am - 2 weeks ago","alliance bank q profit up  ","2488","2019-03-01",0,"neu"
10972,"https://www.klsescreener.com/v2/news/stock/2488","TheStar25 Mar, 2019 07:30am - 2 weeks ago","banks bank on sme loans amid uncertain outlook","2488","2019-03-25",-1,"neg"
10971,"https://www.klsescreener.com/v2/news/stock/2488","TheStar28 Mar, 2019 09:31am - 1 week ago","domestic demand likely to support economy","2488","2019-03-28",1,"pos"
1797,"https://www.klsescreener.com/v2/news/stock/2488","TheEdge28 Feb, 2019 14:24pm - 2 weeks ago","alliance bank q net profit up   on year at rmm","2488","2019-02-28",0,"neu"
6524,"https://www.klsescreener.com/v2/news/stock/2593","TheStar08 Apr, 2019 10:01am - 1 week ago","blue chips edge higher on plantations","2593","2019-04-08",0,"neu"
6557,"https://www.klsescreener.com/v2/news/stock/2593","TheEdge21 Mar, 2019 19:40pm - 6 days ago","united malacca net profit down after mfrs adoption on top of low selling prices","2593","2019-03-21",1,"pos"
6554,"https://www.klsescreener.com/v2/news/stock/2593","TheEdge22 Mar, 2019 08:47am - 5 days ago","hlib research downgrades united malacca lowers target price to rm ","2593","2019-03-22",0,"neu"
6553,"https://www.klsescreener.com/v2/news/stock/2593","TheEdge22 Mar, 2019 10:21am - 5 days ago","united malacca net profit down after mfrs adoption on top of low prices","2593","2019-03-22",1,"pos"
6522,"https://www.klsescreener.com/v2/news/stock/2593","TheStar13 Apr, 2019 09:00am - 4 days ago","felda gets lifeline","2593","2019-04-13",0,"neu"
6551,"https://www.klsescreener.com/v2/news/stock/2593","TheEdge25 Mar, 2019 10:36am - 2 days ago","new mill seen to boost united malacca fy revenue","2593","2019-03-25",1,"pos"
6560,"https://www.klsescreener.com/v2/news/stock/2593","TheStar01 Apr, 2019 08:05am - 1 week ago","umb to focus on indonesia venture","2593","2019-04-01",0,"neu"
10250,"https://www.klsescreener.com/v2/news/stock/2658","TheEdge24 Mar, 2019 11:30am - 3 weeks ago","trends opportunities in the halal economy","2658","2019-03-24",0,"neu"
10247,"https://www.klsescreener.com/v2/news/stock/2658","TheEdge28 Mar, 2019 11:57am - 2 weeks ago","ajinomotos cost management sales plan seen to strengthen sales profit","2658","2019-03-28",0,"neu"
15960,"https://www.klsescreener.com/v2/news/stock/2682","TheEdge14 Mar, 2019 16:00pm - 3 weeks ago","cover story resort inspired homes aimed at higher end market","2682","2019-03-14",0,"neu"
